x,y,label,class_name
10.418025,-55.639217,0,1 Very Mild
14.151723,-38.670994,0,1 Very Mild
16.538116,-17.334938,3,Normal
21.347054,-49.734306,3,Normal
34.19162,24.280766,3,Normal
12.542399,-58.75921,3,Normal
24.328705,-45.931915,3,Normal
16.205387,-62.82491,3,Normal
36.061626,28.687754,0,1 Very Mild
52.460876,5.6018,0,1 Very Mild
-48.24653,29.003235,3,Normal
-45.010365,-10.123513,3,Normal
-21.011509,57.996826,3,Normal
38.823944,-35.530483,3,Normal
-56.33777,-32.786957,3,Normal
20.702217,-28.885548,3,Normal
36.098488,28.689232,0,1 Very Mild
17.782795,37.312634,3,Normal
16.820894,31.33347,3,Normal
-28.84732,-35.999504,3,Normal
-46.991417,12.360311,3,Normal
42.81841,-15.666239,1,2 Mild
27.427305,50.215736,0,1 Very Mild
-51.74279,-6.300285,3,Normal
25.046143,5.6396866,3,Normal
32.939384,32.074917,3,Normal
16.572433,25.167414,3,Normal
30.677105,3.4925165,0,1 Very Mild
3.1154735,-68.29373,3,Normal
-16.998676,43.142113,3,Normal
9.507959,-33.05263,0,1 Very Mild
-25.856007,59.077717,3,Normal
-36.563168,-37.657215,3,Normal
-14.322785,26.16287,3,Normal
-27.922014,6.621349,3,Normal
17.766161,-47.492466,3,Normal
56.65605,39.568123,1,2 Mild
-27.9875,16.149426,3,Normal
-25.024422,28.926046,3,Normal
-18.294785,51.56984,3,Normal
24.753967,16.217602,3,Normal
25.292696,-58.79795,3,Normal
36.727406,35.563084,3,Normal
-47.00883,12.348599,3,Normal
35.015144,-35.736546,3,Normal
-64.20788,29.888046,3,Normal
-51.521576,-34.24343,3,Normal
21.282963,50.74349,3,Normal
-48.245636,-9.557028,3,Normal
-62.413322,19.292873,3,Normal
53.221752,19.795732,3,Normal
-63.82767,-25.801256,3,Normal
29.506214,-37.09358,0,1 Very Mild
-21.493303,34.29637,3,Normal
9.253304,-24.493544,1,2 Mild
19.19147,-17.406954,3,Normal
16.228065,27.978731,3,Normal
-77.60636,3.436904,3,Normal
-30.535995,-35.591698,3,Normal
-22.120665,-13.379425,3,Normal
-3.1954005,-48.62009,0,1 Very Mild
52.18131,-20.617735,3,Normal
-27.908966,6.6143746,3,Normal
-52.465084,48.3858,3,Normal
-62.366722,18.47968,3,Normal
-19.48407,-3.0079587,3,Normal
7.8318834,-49.823456,1,2 Mild
-42.10508,26.206516,3,Normal
11.800437,-43.711117,0,1 Very Mild
-64.2154,26.045609,3,Normal
-20.37111,-11.495741,3,Normal
29.105932,-8.72747,3,Normal
29.754112,-23.292662,3,Normal
27.041334,9.423362,3,Normal
19.731953,-5.3274827,0,1 Very Mild
-24.964567,27.052517,3,Normal
-40.688168,-5.6375384,3,Normal
-70.88036,22.786734,3,Normal
27.499327,-21.141636,3,Normal
-44.41979,42.022465,3,Normal
41.832893,-13.679853,3,Normal
-5.077176,-40.26197,0,1 Very Mild
30.273378,26.2913,3,Normal
17.22768,38.234226,3,Normal
26.807337,24.253746,0,1 Very Mild
14.350219,46.283356,3,Normal
-70.73051,7.0104647,3,Normal
22.778433,21.58265,3,Normal
44.182003,30.69389,3,Normal
-34.048645,-43.15866,3,Normal
-16.290644,23.53496,3,Normal
-1.0529836,-43.614708,1,2 Mild
-47.778664,24.43814,3,Normal
-62.409172,6.949453,3,Normal
-47.60795,-9.69197,3,Normal
-20.712017,57.95699,3,Normal
-23.167442,61.20107,3,Normal
-35.92565,6.4140615,3,Normal
42.969536,18.171104,3,Normal
48.585197,1.8607861,0,1 Very Mild
-25.33988,-37.72175,3,Normal
61.273544,15.9439125,0,1 Very Mild
-51.408947,27.295527,3,Normal
-70.59935,6.8531528,3,Normal
-23.929953,-32.11022,3,Normal
4.547124,-9.918363,0,1 Very Mild
